	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
8	509	53	288	0.22240659965433993	0.22240659965433993	x1*(3.028*x1 + x2/(0.602 + (-x1 + 2.243 + 1.47*x2/x1)/x2) + (-0.323*x1 - 3.207)*(x1 + 0.28*x2) + 3.759)	(0.684 - 0.096*x1)*(2*x1 - x2 + 2.57)	509	dso	all	predprey	inf	1
7	508	51	296	0.27233380170207344	0.27233380170207344	x1*(3.028*x1 + x2/(0.602 + (-x1 + 2.243 + 1.47*x2/x1)/x2) + (-0.323*x1 - 3.207)*(x1 + 0.28*x2) + 3.759)	-1.72*x2/(1.867*x1 + 1.911) + 2.365	508	dso	all	predprey	inf	1
6	507	49	259	0.2748978185310071	0.2748978185310071	x1*(3.028*x1 + x2/(0.602 + (-x1 + 2.243 + 1.47*x2/x1)/x2) + (-0.323*x1 - 3.207)*(x1 + 0.28*x2) + 3.759)	-x2/(x1 + 1.097) + 2.452	507	dso	all	predprey	inf	1
5	313	31	198	0.3596859160691669	0.3596859160691669	-x2 + (x1 - 3.029)*(-0.276*x1 - 0.29*x2 + 1.475) + 4.916	(0.684 - 0.096*x1)*(2*x1 - x2 + 2.57)	313	dso	all	predprey	inf	1
4	58	13	95	0.4567252966052797	0.4567252966052797	x1*(2.261 - 0.421*x2)	x1 - 0.471*x2 + 0.987	58	dso	all	predprey	inf	1
3	57	12	75	0.6753766751061823	0.6753766751061823	x1*(2.261 - 0.421*x2)	x1 - 0.321*x2	57	dso	all	predprey	inf	1
2	30	10	72	1.686156051369178	1.686156051369178	-0.168*x1*x2	x1 - 0.471*x2 + 0.987	30	dso	all	predprey	inf	1
1	29	9	52	1.9564913831633663	1.9564913831633663	-0.168*x1*x2	x1 - 0.321*x2	29	dso	all	predprey	inf	1
0	28	7	48	2.5729490230405716	2.5729490230405716	-0.168*x1*x2	x1 - 1.492	28	dso	all	predprey	inf	1
